1.4769,2.6656,1
2.2274,5.0465,1
-0.40053,3.3481,1
0.75271,3.149,1
2.852,6.6969,1
3.0648,3.1487,1
2.7339,4.8832,1
1.2353,5.9522,1
3.6688,5.5545,1
1.7004,4.7257,1
0.62309,4.1228,1
4.7632,6.264,1
2.9203,3.6058,1
3.0677,4.8205,1
5.1557,3.0473,1
-0.13913,1.3691,1
3.3674,5.4965,1
0.68162,5.9963,1
3.5508,3.6547,1
1.2407,6.0877,1
4.8649,3.714,1
2.6975,4.0918,1
1.8487,4.6206,1
2.2822,4.1354,1
4.6406,6.4971,1
-0.35925,3.4711,1
2.8412,4.7588,1
2.5854,6.1838,1
4.2949,3.863,1
1.0347,4.4891,1
7.0096,5.2609,1
0.75931,3.4058,1
2.9213,4.5771,1
4.211,3.1906,1
3.1829,2.7135,1
1.4629,5.6815,1
4.5917,2.9569,1
3.3292,6.1316,1
2.4467,3.3892,1
-0.40402,3.4682,1
3.1795,7.1772,1
2.6446,5.5077,1
2.3173,8.5015,1
3.0158,3.6409,1
2.1615,2.9259,1
4.2088,4.1504,1
2.2089,1.6285,1
0.97191,3.8395,1
3.1519,6.5606,1
3.8493,5.4276,1
5.3443,6.0576,1
3.7845,5.9716,1
4.6735,6.6048,1
4.7552,5.0705,1
4.2626,3.3442,1
1.2892,5.4854,1
0.71066,3.0855,1
0.55628,2.6646,1
1.5692,4.0724,1
2.308,2.392,1
1.9242,4.9004,1
3.6394,4.8434,1
2.6552,2.9574,1
3.9469,7.3108,1
1.2839,2.5502,1
2.7502,1.0803,1
1.2866,3.9372,1
2.1351,6.2915,1
2.7476,3.8432,1
3.3431,5.26,1
2.6498,3.2922,1
2.1827,6.0789,1
2.5136,4.7513,1
1.7871,1.4307,1
4.8033,6.0833,1
2.2666,5.9185,1
2.017,4.0891,1
1.8053,2.8028,1
3.6318,4.8356,1
3.0211,4.2643,1
0.19441,4.0733,1
2.5157,1.8645,1
2.3335,3.6897,1
2.6749,5.4642,1
1.9376,3.8963,1
2.0523,2.2165,1
0.69958,2.3417,1
3.5019,5.9046,1
3.0065,2.4514,1
2.8189,3.4335,1
0.59476,3.1258,1
0.54268,4.7022,1
0.66801,4.1523,1
3.7762,3.7323,1
1.3039,6.9588,1
5.8666,1.8124,1
-0.23016,2.5686,1
1.6103,1.8215,1
0.84631,4.9606,1
2.0511,4.3368,1
1.1587,5.463,1
3.2549,4.1946,1
2.5711,4.5337,1
2.4762,1.8778,1
2.0929,2.0816,1
4.0753,4.7609,1
2.622,2.5543,1
5.3109,5.9866,1
3.82,4.8101,1
5.2067,2.3851,1
3.4712,3.5252,1
3.1071,4.3329,1
0.5032,4.4045,1
1.4824,4.2432,1
3.1753,3.8869,1
1.1913,2.4789,1
2.9643,5.7124,1
1.4466,3.5802,1
2.4046,5.4593,1
4.7155,4.0783,1
-2.6647,3.9466,1
4.0799,2.6169,1
3.6949,4.2653,1
3.1375,1.1487,1
2.9448,4.2762,1
1.2504,3.2569,1
3.3816,3.1572,1
0.64429,5.4345,1
3.313,2.9906,1
0.54621,5.0576,1
-0.62049,4.0594,1
2.1566,6.2339,1
1.0988,3.4239,1
4.8531,1.9327,1
3.3305,5.3996,1
0.44847,3.2075,1
4.4078,4.1146,1
2.8819,2.1462,1
3.7243,1.314,1
1.8536,0.37341,1
1.8777,3.4628,1
-0.45247,4.9269,1
2.2263,6.156,1
2.5264,5.7978,1
3.2179,4.6752,1
2.0555,2.0511,1
1.3691,3.8469,1
4.0012,5.7362,1
0.3047,3.7651,1
6.0242,3.3788,1
2.1633,4.4768,1
3.4729,3.7775,1
3.4117,3.1706,1
0.95396,4.3918,1
3.4922,2.2654,1
1.8999,2.4663,1
3.1742,1.8971,1
2.2067,6.411,1
0.74726,5.9671,1
5.224,3.7806,1
4.5238,3.4361,1
2.0432,3.5599,1
1.2082,2.3847,1
3.6334,1.5801,1
1.3969,7.4851,1
0.86775,2.0429,1
3.2046,5.3281,1
4.2337,1.1075,1
4.352,5.7373,1
2.9949,4.4164,1
4.5172,4.8219,1
3.4368,5.366,1
4.2375,5.3366,1
1.71,5.0331,1
4.4702,4.7997,1
3.0998,4.0896,1
2.0862,3.6178,1
5.3088,5.514,1
1.3773,1.8535,1
2.0777,5.0798,1
4.8237,5.6106,1
3.6199,2.9087,1
4.4778,6.306,1
3.8259,2.7647,1
0.95077,3.7864,1
2.3394,5.6572,1
2.717,3.4421,1
2.1902,4.3489,1
2.2164,3.2374,1
0.55163,6.8334,1
3.3702,1.1881,1
1.549,4.0037,1
1.1228,3.9832,1
1.7382,4.555,1
2.9942,4.978,1
3.0951,3.62,1
0.7598,1.3819,1
4.4698,4.6641,1
2.3937,5.0895,1
2.709,4.9203,1
4.1271,4.0542,1
3.9006,5.5136,1
4.1357,3.3406,1
3.2041,3.5696,1
3.155,1.622,1
1.7142,6.5963,1
2.7064,7.1249,1
5.0217,6.565,1
0.29798,2.3981,1
0.69237,3.8855,1
4.1896,2.2295,1
4.9492,1.8963,1
2.2042,4.8604,1
1.8878,3.7473,1
0.043285,2.6299,1
0.79148,5.1163,1
-0.45144,3.1164,1
0.96164,5.0393,1
1.296,2.7045,1
3.2068,5.5787,1
0.12648,3.3776,1
0.0056011,5.9665,1
1.3973,3.9418,1
2.1349,5.6075,1
4.6339,4.1795,1
2.0129,1.8164,1
4.0894,3.8163,1
4.3188,5.0518,1
2.4223,3.4807,1
3.21,2.6556,1
4.1256,4.3858,1
1.2063,3.5074,1
3.2992,4.8591,1
2.1196,4.7487,1
2.8789,4.4795,1
4.2817,3.146,1
3.9536,3.536,1
4.6807,3.1245,1
1.9284,2.6561,1
2.6702,5.542,1
3.406,7.7884,1
1.6458,2.3292,1
1.6708,3.4037,1
2.3692,3.6576,1
1.2741,6.2672,1
3.8283,3.0813,1
2.7096,3.962,1
3.1627,2.9784,1
-0.68099,6.283,1
3.5489,4.5523,1
3.4632,4.0803,1
0.85761,2.4893,1
1.4784,4.4796,1
1.9629,5.0714,1
0.79048,3.2702,1
3.7708,4.0063,1
2.5515,3.5752,1
3.128,3.4592,1
0.53178,3.0968,1
4.7226,4.8721,1
4.3353,1.471,1
0.99014,3.7161,1
-1.8405,3.9754,1
3.7595,6.3079,1
4.0781,5.2344,1
1.3101,3.6003,1
5.8491,4.2001,1
2.9158,3.8807,1
0.038751,4.0489,1
3.6644,4.5562,1
3.8931,1.3991,1
1.2533,2.6419,1
4.6215,2.9148,1
1.5779,3.6047,1
1.5184,3.8016,1
2.5963,7.2682,1
0.43985,1.9624,1
0.29165,4.445,1
1.2988,4.9795,1
3.0605,3.7353,1
3.6573,5.3807,1
-1.1787,4.9289,1
5.7668,5.6768,1
0.34334,4.2223,1
1.8035,3.5855,1
2.682,3.4102,1
4.3335,5.5785,1
2.0533,6.0261,1
3.4221,5.5225,1
3.2357,5.5715,1
4.5354,3.9729,1
1.4067,3.5206,1
3.0144,6.1139,1
3.5761,4.5952,1
3.6603,4.9208,1
3.4608,2.5029,1
4.3753,6.5695,1
2.5472,1.6837,1
1.5326,4.1367,1
3.3649,2.9188,1
0.64269,3.8782,1
2.9199,4.4965,1
4.692,7.0706,1
2.2935,6.1098,1
-1.1568,6.8941,1
2.8204,2.4462,1
1.6527,6.1279,1
2.8689,0.79642,1
3.1522,4.6196,1
3.536,3.0662,1
4.2908,1.0894,1
2.4905,6.3885,1
0.23772,5.5039,1
-1.2354,4.9985,1
3.1254,1.1659,1
1.8186,3.7385,1
2.0199,3.5855,1
3.5922,3.4903,1
2.608,5.8678,1
2.0439,5.1997,1
5.0738,3.5823,1
2.9436,4.6265,1
